t_s,option,cwnd_mult,cwnd,avg_thr_mbps,avg_urtt_ms,srtt_ms,min_rtt_ms,loss_ratio,reward,kalman_rtt_ms,act_mu,act_sig,agent_id,fair_bw_mbps,active_flows,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1.788,0,0.986,1011,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0041,1.0000,1,10.000,2,-0.01251,0.21000,0.75288,0.99573,1.00000,0.00097,0.05000,0.00000,0.00501,0.20483,0.20000
1.790,0,1.001,1026,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0036,0.9987,1,10.000,2,-0.00195,0.20000,0.75267,1.00000,0.99872,0.00098,-0.04762,0.00000,0.00501,0.20423,0.20000
1.792,0,0.993,1018,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0014,1.0000,1,10.000,2,0.00195,0.21000,0.75288,0.99638,1.00000,0.00097,0.05000,0.00000,0.00501,0.20495,0.20000
1.795,0,1.020,1045,0.400,20.000,20.433,20.000,0.0,0.9998,20.000,0.0032,0.9996,1,10.000,2,-0.00195,0.20000,0.75267,0.99870,0.99815,0.00098,-0.04762,0.00000,0.00500,0.20433,0.20000
1.797,0,0.976,1019,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0023,1.0000,1,10.000,2,0.02051,0.21000,0.75487,0.97876,1.00000,0.00096,0.05000,0.00000,0.00501,0.20504,0.20000
1.799,0,0.979,1002,0.400,20.000,20.441,20.000,0.0,0.9993,20.000,0.0015,1.0000,1,10.000,2,-0.02010,0.20000,0.75267,0.99814,0.99771,0.00098,-0.04762,0.00000,0.00500,0.20441,0.20000
1.802,0,1.010,1034,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0000,0.9998,1,10.000,2,0.00000,0.21000,0.75267,0.99921,1.00000,0.00098,0.05000,0.00000,0.00501,0.20511,0.20000
1.804,0,1.017,1052,0.400,20.000,20.447,20.000,0.0,0.9988,20.000,0.0021,1.0000,1,10.000,2,0.00977,0.20000,0.75373,0.99065,1.00000,0.00097,-0.04762,0.00000,0.00499,0.20447,0.20000
1.805,0,0.992,1043,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0025,0.9997,1,10.000,2,0.01741,0.21000,0.75560,0.97291,1.00000,0.00095,0.05000,0.00000,0.00501,0.20516,0.20000
1.807,0,0.978,1019,0.400,20.000,20.452,20.000,0.0,1.0011,20.000,0.0041,0.9999,1,10.000,2,-0.00856,0.20000,0.75467,0.98462,1.00000,0.00096,-0.04762,0.00000,0.00501,0.20452,0.20000
1.809,0,0.978,1001,0.400,21.000,20.520,20.000,0.0,0.9080,20.000,0.0020,1.0000,1,10.000,2,-0.01822,0.21000,0.75267,0.99973,1.00000,0.00098,0.05000,0.00000,0.00501,0.20520,0.20000
1.811,0,0.976,999,0.400,20.000,20.455,20.000,0.0,1.0011,20.000,0.0037,0.9982,1,10.000,2,0.00000,0.20000,0.75267,1.00000,0.99693,0.00098,-0.04762,0.00000,0.00501,0.20455,0.20000
1.814,0,1.004,1028,0.400,20.000,20.398,20.000,0.0,1.0011,20.000,0.0033,1.0000,1,10.000,2,0.00000,0.20000,0.75267,0.99991,1.00000,0.00098,0.00000,0.00000,0.00501,0.20398,0.20000
1.816,0,0.981,1008,0.399,21.000,20.473,20.000,0.0,0.9053,20.000,-0.0001,1.0000,1,10.000,2,0.00391,0.21000,0.75310,0.99019,1.00000,0.00097,0.05000,0.00000,0.00499,0.20473,0.20000
1.818,0,0.982,1005,0.400,20.000,20.414,20.000,0.0,1.0011,20.000,0.0021,1.0000,1,10.000,2,-0.00389,0.20000,0.75267,1.00000,0.99920,0.00098,-0.04762,0.00000,0.00501,0.20414,0.20000
1.820,0,1.006,1031,0.400,21.000,20.488,20.000,0.0,0.9080,20.000,0.0050,0.9999,1,10.000,2,0.00000,0.21000,0.75267,0.99791,1.00000,0.00098,0.05000,0.00000,0.00501,0.20488,0.20000
1.822,0,1.001,1033,0.400,20.000,20.427,20.000,0.0,1.0003,20.000,0.0043,1.0000,1,10.000,2,0.00684,0.20000,0.75341,0.99387,1.00000,0.00097,-0.04762,0.00000,0.00500,0.20427,0.20000
1.824,0,0.997,1031,0.400,21.000,20.498,20.000,0.0,0.9080,20.000,0.0026,1.0000,1,10.000,2,0.00291,0.21000,0.75373,0.98885,1.00000,0.00097,0.05000,0.00000,0.00501,0.20498,0.20000
1.826,0,1.016,1048,0.400,20.000,20.436,20.000,0.0,1.0011,20.000,0.0039,0.9977,1,10.000,2,-0.00290,0.20000,0.75341,0.99521,1.00000,0.00097,-0.04762,0.00000,0.00501,0.20436,0.20000
1.828,0,0.999,1047,0.400,21.000,20.506,20.000,0.0,0.9080,20.000,0.0005,1.0000,1,10.000,2,0.01649,0.21000,0.75519,0.97609,1.00000,0.00095,0.05000,0.00000,0.00501,0.20506,0.20000
1.830,0,0.989,1034,0.400,20.000,20.443,20.000,0.0,1.0011,20.000,0.0059,0.9986,1,10.000,2,-0.00191,0.20000,0.75498,0.98133,1.00000,0.00096,-0.04762,0.00000,0.00501,0.20443,0.20000
1.831,0,1.017,1052,0.400,21.000,20.513,20.000,0.0,0.9080,20.000,0.0050,1.0000,1,10.000,2,-0.01147,0.21000,0.75373,0.98965,1.00000,0.00097,0.05000,0.00000,0.00501,0.20513,0.20000
1.833,0,0.990,1041,0.400,20.000,20.449,20.000,0.0,1.0011,20.000,0.0027,1.0000,1,10.000,2,0.01741,0.20000,0.75560,0.97603,1.00000,0.00095,-0.04762,0.00000,0.00501,0.20449,0.20000
1.835,0,1.017,1058,0.400,21.000,20.518,20.000,0.0,0.9080,20.000,0.0022,1.0000,1,10.000,2,-0.01141,0.21000,0.75435,0.98421,1.00000,0.00096,0.05000,0.00000,0.00501,0.20518,0.20000
1.837,0,0.982,1039,0.400,20.000,20.453,20.000,0.0,1.0011,20.000,0.0033,1.0000,1,10.000,2,0.01827,0.20000,0.75632,0.96981,1.00000,0.00094,-0.04762,0.00000,0.00501,0.20453,0.20000
1.839,0,0.984,1021,0.400,20.000,20.396,20.000,0.0,1.0011,20.000,0.0022,1.0000,1,10.000,2,-0.01983,0.20000,0.75415,0.98631,1.00000,0.00096,0.00000,0.00000,0.00501,0.20396,0.20000
1.841,0,0.985,1009,0.400,21.000,20.472,20.000,0.0,0.9080,20.000,0.0017,1.0000,1,10.000,2,-0.01349,0.21000,0.75267,0.99703,1.00000,0.00098,0.05000,0.00000,0.00501,0.20472,0.20000
1.843,0,0.981,1004,0.400,20.000,20.413,20.000,0.0,1.0011,20.000,0.0032,1.0000,1,10.000,2,0.00000,0.20000,0.75267,1.00000,0.99928,0.00098,-0.04762,0.00000,0.00501,0.20413,0.20000
1.844,0,0.982,1005,0.400,21.000,20.486,20.000,0.0,0.9080,20.000,0.0014,1.0000,1,10.000,2,0.00000,0.21000,0.75267,0.99783,1.00000,0.00098,0.05000,0.00000,0.00501,0.20486,0.20000
1.846,0,0.995,1018,0.400,20.000,20.425,20.000,0.0,21.0004,20.000,0.0030,1.0000,1,10.000,2,0.00000,0.20000,0.75267,0.99928,0.99858,0.00098,-0.04762,0.00000,0.00500,0.20425,0.20000
1.849,0,1.024,1049,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0051,0.9989,1,10.000,2,0.00000,0.21000,0.75267,0.99845,1.00000,0.00098,0.05000,0.00000,0.00501,0.20497,0.20000
1.851,0,0.979,1027,0.400,20.000,20.435,20.000,0.0,0.9997,20.000,0.0059,0.9984,1,10.000,2,0.02441,0.20000,0.75529,0.97668,1.00000,0.00095,-0.04762,0.00000,0.00500,0.20435,0.20000
1.854,0,1.014,1041,0.400,21.000,20.506,20.000,0.0,0.9080,20.000,0.0051,0.9998,1,10.000,2,-0.02097,0.21000,0.75299,0.99601,1.00000,0.00097,0.05000,0.00000,0.00501,0.20506,0.20000
1.855,0,1.010,1053,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0038,1.0000,1,10.000,2,0.01461,0.20000,0.75456,0.98506,1.00000,0.00096,-0.04762,0.00000,0.00501,0.20442,0.20000
1.858,0,1.001,1055,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0045,0.9981,1,10.000,2,0.01056,0.21000,0.75570,0.97177,1.00000,0.00095,0.05000,0.00000,0.00501,0.20512,0.20000
1.860,0,1.018,1074,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0002,1.0000,1,10.000,2,0.00190,0.20000,0.75591,0.97323,1.00000,0.00095,-0.04762,0.00000,0.00501,0.20448,0.20000
1.862,0,1.016,1093,0.400,21.000,20.517,20.000,0.0,0.9080,20.000,0.0023,1.0000,1,10.000,2,0.01896,0.21000,0.75794,0.95214,1.00000,0.00093,0.05000,0.00000,0.00501,0.20517,0.20000
1.865,0,0.979,1069,0.400,20.000,20.452,20.000,0.0,1.0011,20.000,0.0042,0.9994,1,10.000,2,0.01674,0.20000,0.75975,0.93962,1.00000,0.00091,-0.04762,0.00000,0.00501,0.20452,0.20000
1.867,0,0.992,1060,0.400,20.000,20.396,20.000,0.0,1.0011,20.000,0.0004,1.0000,1,10.000,2,-0.02196,0.20000,0.75734,0.95769,1.00000,0.00094,0.00000,0.00000,0.00501,0.20396,0.20000
1.869,0,1.021,1082,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0017,1.0000,1,10.000,2,-0.00935,0.21000,0.75632,0.96406,1.00000,0.00094,0.05000,0.00000,0.00501,0.20471,0.20000
1.871,0,1.014,1098,0.400,20.000,20.413,20.000,0.0,1.0011,20.000,0.0019,1.0000,1,10.000,2,0.02172,0.20000,0.75865,0.94706,1.00000,0.00092,-0.04762,0.00000,0.00501,0.20413,0.20000
1.872,0,0.991,1088,0.000,0.000,20.413,20.000,0.0,0.0000,20.000,0.0044,0.9978,1,10.000,2,0.01571,0.00000,0.76034,0.00000,1.00000,0.00091,-1.00000,0.00000,0.00000,0.20413,0.20000
1.876,0,1.025,1115,0.400,21.000,20.486,20.000,0.0,0.9080,20.000,0.0051,0.9971,1,10.000,2,-0.01001,0.21000,0.75925,0.93913,1.00000,0.00092,0.05000,0.00000,0.00501,0.20486,0.20000
1.878,0,1.018,1136,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0000,1.0000,1,10.000,2,0.02482,0.20000,0.76191,0.91968,1.00000,0.00090,-0.04762,0.00000,0.00501,0.20425,0.20000
1.880,0,1.003,1141,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0015,1.0000,1,10.000,2,0.01973,0.21000,0.76403,0.89921,1.00000,0.00088,0.05000,0.00000,0.00501,0.20497,0.20000
1.883,0,1.017,1162,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0004,1.0000,1,10.000,2,0.00440,0.20000,0.76450,0.89842,1.00000,0.00088,-0.04762,0.00000,0.00501,0.20435,0.20000
1.885,0,0.979,1138,0.400,21.000,20.506,20.000,0.0,0.9080,20.000,0.0036,1.0000,1,10.000,2,0.01839,0.21000,0.76648,0.87953,1.00000,0.00086,0.05000,0.00000,0.00501,0.20506,0.20000
1.887,0,1.015,1154,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0015,1.0000,1,10.000,2,-0.02236,0.20000,0.76403,0.90275,1.00000,0.00088,-0.04762,0.00000,0.00501,0.20442,0.20000
1.889,0,0.998,1151,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0021,1.0000,1,10.000,2,0.01495,0.21000,0.76564,0.88671,1.00000,0.00087,0.05000,0.00000,0.00501,0.20512,0.20000
1.890,0,0.996,1145,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0037,1.0000,1,10.000,2,-0.00260,0.20000,0.76535,0.89205,1.00000,0.00087,-0.04762,0.00000,0.00501,0.20448,0.20000
1.892,0,1.001,1145,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0059,0.9989,1,10.000,2,-0.00608,0.20000,0.76469,0.89471,1.00000,0.00087,0.00000,0.00000,0.00501,0.20392,0.20000
1.895,0,0.984,1127,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0030,1.0000,1,10.000,2,0.00087,0.21000,0.76479,0.89148,1.00000,0.00087,0.05000,0.00000,0.00501,0.20468,0.20000
1.897,0,0.990,1115,0.400,20.000,20.410,20.000,0.0,1.0011,20.000,0.0032,1.0000,1,10.000,2,-0.01572,0.20000,0.76307,0.90909,1.00000,0.00089,-0.04762,0.00000,0.00501,0.20410,0.20000
1.899,0,0.983,1096,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0013,1.0000,1,10.000,2,-0.01065,0.21000,0.76191,0.91625,1.00000,0.00090,0.05000,0.00000,0.00501,0.20483,0.20000
1.901,0,1.006,1103,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0032,1.0000,1,10.000,2,-0.01794,0.20000,0.75994,0.93636,1.00000,0.00091,-0.04762,0.00000,0.00501,0.20423,0.20000
1.902,0,1.024,1130,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0036,1.0000,1,10.000,2,0.00731,0.21000,0.76073,0.92683,1.00000,0.00091,0.05000,0.00000,0.00501,0.20495,0.20000
1.904,0,0.984,1112,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0015,1.0000,1,10.000,2,0.02539,0.20000,0.76345,0.90707,1.00000,0.00088,-0.04762,0.00000,0.00501,0.20433,0.20000
1.906,0,0.983,1091,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0024,0.9997,1,10.000,2,-0.01768,0.21000,0.76152,0.92061,1.00000,0.00090,0.05000,0.00000,0.00501,0.20504,0.20000
1.910,0,1.004,1094,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0020,1.0000,1,10.000,2,-0.01890,0.20000,0.75945,0.94161,1.00000,0.00092,-0.04762,0.00000,0.00501,0.20441,0.20000
1.912,0,0.987,1080,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0051,0.9982,1,10.000,2,0.00367,0.21000,0.75985,0.93528,1.00000,0.00091,0.05000,0.00000,0.00501,0.20511,0.20000
1.913,0,1.024,1106,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0033,1.0000,1,10.000,2,-0.01280,0.20000,0.75845,0.95064,1.00000,0.00093,-0.04762,0.00000,0.00501,0.20447,0.20000
1.915,0,0.976,1080,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0010,1.0000,1,10.000,2,0.02500,0.20000,0.76113,0.92457,1.00000,0.00090,0.00000,0.00000,0.00501,0.20391,0.20000
1.917,0,0.997,1077,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0000,1.0000,1,10.000,2,-0.02439,0.21000,0.75845,0.94509,1.00000,0.00093,0.05000,0.00000,0.00501,0.20467,0.20000
1.919,0,0.988,1063,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0011,1.0000,1,10.000,2,-0.00370,0.20000,0.75805,0.95215,1.00000,0.00093,-0.04762,0.00000,0.00501,0.20409,0.20000
1.921,0,0.978,1040,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0045,1.0000,1,10.000,2,-0.01208,0.21000,0.75673,0.96104,1.00000,0.00094,0.05000,0.00000,0.00501,0.20483,0.20000
1.923,0,1.008,1049,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0046,0.9984,1,10.000,2,-0.02164,0.20000,0.75435,0.98585,1.00000,0.00096,-0.04762,0.00000,0.00501,0.20422,0.20000
1.925,0,1.011,1062,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0055,0.9992,1,10.000,2,0.00962,0.21000,0.75539,0.97358,1.00000,0.00095,0.05000,0.00000,0.00501,0.20495,0.20000
1.926,0,1.008,1072,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0020,1.0000,1,10.000,2,0.01238,0.20000,0.75673,0.96508,1.00000,0.00094,-0.04762,0.00000,0.00501,0.20433,0.20000
1.928,0,1.013,1087,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0059,0.9995,1,10.000,2,0.00847,0.21000,0.75764,0.95409,1.00000,0.00093,0.05000,0.00000,0.00501,0.20504,0.20000
1.931,0,0.988,1075,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0021,1.0000,1,10.000,2,0.01493,0.20000,0.75925,0.94332,1.00000,0.00092,-0.04762,0.00000,0.00501,0.20441,0.20000
1.933,0,0.998,1072,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0055,1.0000,1,10.000,2,-0.01195,0.21000,0.75794,0.95180,1.00000,0.00093,0.05000,0.00000,0.00501,0.20511,0.20000
1.935,0,1.005,1077,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0016,1.0000,1,10.000,2,-0.00372,0.20000,0.75754,0.95862,1.00000,0.00093,-0.04762,0.00000,0.00501,0.20447,0.20000
1.937,0,0.999,1076,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0036,1.0000,1,10.000,2,0.00654,0.21000,0.75825,0.94943,1.00000,0.00093,0.05000,0.00000,0.00501,0.20516,0.20000
1.939,0,1.021,1099,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,0.0010,1.0000,1,10.000,2,-0.00186,0.20000,0.75805,0.95441,1.00000,0.00093,-0.04762,0.00000,0.00501,0.20451,0.20000
1.941,0,1.020,1123,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0031,1.0000,1,10.000,2,0.02230,0.20000,0.76044,0.93065,1.00000,0.00091,0.00000,0.00000,0.00501,0.20395,0.20000
1.943,0,0.981,1101,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0018,1.0000,1,10.000,2,0.02091,0.21000,0.76268,0.90908,1.00000,0.00089,0.05000,0.00000,0.00501,0.20471,0.20000
1.944,0,1.013,1116,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0007,1.0000,1,10.000,2,-0.01959,0.20000,0.76054,0.93068,1.00000,0.00091,-0.04762,0.00000,0.00501,0.20412,0.20000
1.946,0,1.005,1122,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0042,1.0000,1,10.000,2,0.01362,0.21000,0.76201,0.91553,1.00000,0.00090,0.05000,0.00000,0.00501,0.20485,0.20000
1.948,0,1.019,1145,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0031,1.0000,1,10.000,2,0.00627,0.20000,0.76268,0.91310,1.00000,0.00089,-0.04762,0.00000,0.00501,0.20425,0.20000
1.951,0,1.007,1154,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0025,1.0000,1,10.000,2,0.01959,0.21000,0.76479,0.89291,1.00000,0.00087,0.05000,0.00000,0.00501,0.20497,0.20000
1.954,0,1.020,1178,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0060,0.9989,1,10.000,2,0.00786,0.20000,0.76564,0.88906,1.00000,0.00087,-0.04762,0.00000,0.00501,0.20435,0.20000
1.956,0,1.018,1201,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0017,1.0000,1,10.000,2,0.02166,0.21000,0.76796,0.86757,1.00000,0.00085,0.05000,0.00000,0.00501,0.20505,0.20000
1.958,0,1.023,1229,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0020,1.0000,1,10.000,2,0.01866,0.20000,0.76997,0.85463,1.00000,0.00083,-0.04762,0.00000,0.00501,0.20442,0.20000
1.961,0,0.991,1218,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0061,0.9985,1,10.000,2,0.02415,0.21000,0.77256,0.83191,1.00000,0.00081,0.05000,0.00000,0.00501,0.20512,0.20000
1.962,0,0.995,1211,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0021,1.0000,1,10.000,2,-0.00976,0.20000,0.77149,0.84297,1.00000,0.00082,-0.04762,0.00000,0.00501,0.20448,0.20000
1.964,0,0.996,1206,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0030,1.0000,1,10.000,2,-0.00575,0.20000,0.77087,0.84520,1.00000,0.00083,0.00000,0.00000,0.00501,0.20392,0.20000
1.967,0,1.001,1206,0.000,0.000,20.392,20.000,0.0,0.0000,20.000,0.0040,1.0000,1,10.000,2,-0.00495,0.00000,0.77033,0.00000,1.00000,0.00083,-1.00000,0.00000,0.00000,0.20392,0.20000
1.968,0,1.007,1216,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0026,1.0000,1,10.000,2,0.00166,0.21000,0.77051,0.84568,1.00000,0.00083,0.05000,0.00000,0.00501,0.20468,0.20000
1.970,0,1.024,1247,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0014,1.0000,1,10.000,2,0.00829,0.20000,0.77140,0.84186,1.00000,0.00082,-0.04762,0.00000,0.00501,0.20409,0.20000
1.973,0,0.989,1234,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0020,1.0000,1,10.000,2,0.02547,0.21000,0.77413,0.81860,1.00000,0.00080,0.05000,0.00000,0.00501,0.20483,0.20000
1.975,0,1.002,1236,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0006,1.0000,1,10.000,2,-0.01202,0.20000,0.77282,0.83156,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20423,0.20000
1.977,0,0.990,1224,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0006,1.0000,1,10.000,2,0.00324,0.21000,0.77317,0.82642,1.00000,0.00081,0.05000,0.00000,0.00501,0.20495,0.20000
1.979,0,0.986,1205,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0031,0.9984,1,10.000,2,-0.01132,0.20000,0.77194,0.83884,1.00000,0.00082,-0.04762,0.00000,0.00501,0.20433,0.20000
1.981,0,0.981,1181,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0012,1.0000,1,10.000,2,-0.01554,0.21000,0.77024,0.84950,1.00000,0.00083,0.05000,0.00000,0.00501,0.20504,0.20000
1.983,0,0.984,1162,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0035,1.0000,1,10.000,2,-0.01910,0.20000,0.76815,0.86905,1.00000,0.00085,-0.04762,0.00000,0.00501,0.20441,0.20000
1.986,0,1.024,1191,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0029,1.0000,1,10.000,2,-0.01609,0.21000,0.76639,0.88054,1.00000,0.00086,0.05000,0.00000,0.00501,0.20511,0.20000
1.988,0,0.997,1188,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0020,1.0000,1,10.000,2,0.02582,0.20000,0.76915,0.86132,1.00000,0.00084,-0.04762,0.00000,0.00501,0.20447,0.20000
1.989,0,0.996,1182,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0015,1.0000,1,10.000,2,-0.00419,0.20000,0.76870,0.86225,1.00000,0.00084,0.00000,0.00000,0.00501,0.20391,0.20000
1.991,0,1.021,1206,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,-0.0010,1.0000,1,10.000,2,-0.00505,0.21000,0.76815,0.86427,1.00000,0.00085,0.05000,0.00000,0.00501,0.20467,0.20000
1.993,0,0.986,1189,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,-0.0003,1.0000,1,10.000,2,0.02202,0.20000,0.77051,0.84880,1.00000,0.00083,-0.04762,0.00000,0.00501,0.20409,0.20000
1.996,0,0.987,1172,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,-0.0005,0.9992,1,10.000,2,-0.01574,0.21000,0.76879,0.85992,1.00000,0.00084,0.05000,0.00000,0.00501,0.20483,0.20000
1.998,0,1.018,1193,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0009,1.0000,1,10.000,2,-0.01431,0.20000,0.76722,0.87556,1.00000,0.00085,-0.04762,0.00000,0.00501,0.20422,0.20000
2.000,0,1.020,1218,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0011,1.0000,1,10.000,2,0.01964,0.21000,0.76933,0.85617,1.00000,0.00084,0.05000,0.00000,0.00501,0.20495,0.20000
2.002,0,1.023,1248,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0035,0.9994,1,10.000,2,0.02094,0.20000,0.77158,0.84157,1.00000,0.00082,-0.04762,0.00000,0.00501,0.20433,0.20000
2.005,0,0.993,1239,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,-0.0005,1.0000,1,10.000,2,0.02379,0.21000,0.77413,0.81954,1.00000,0.00080,0.05000,0.00000,0.00501,0.20504,0.20000
2.007,0,1.020,1263,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,-0.0002,1.0000,1,10.000,2,-0.00801,0.20000,0.77326,0.82902,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20441,0.20000
2.011,0,1.011,1279,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0023,1.0000,1,10.000,2,0.02100,0.21000,0.77551,0.80948,1.00000,0.00079,0.05000,0.00000,0.00501,0.20511,0.20000
2.014,0,1.010,1294,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0027,1.0000,1,10.000,2,0.01266,0.20000,0.77688,0.80209,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20447,0.20000
2.016,0,0.990,1281,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0048,0.9983,1,10.000,2,0.01094,0.20000,0.77806,0.79095,1.00000,0.00077,0.00000,0.00000,0.00501,0.20391,0.20000
2.020,0,0.980,1254,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0028,1.0000,1,10.000,2,-0.01082,0.21000,0.77688,0.79741,1.00000,0.00078,0.05000,0.00000,0.00501,0.20467,0.20000
2.022,0,1.013,1270,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0055,0.9980,1,10.000,2,-0.02109,0.20000,0.77457,0.81764,1.00000,0.00080,-0.04762,0.00000,0.00501,0.20409,0.20000
2.024,0,0.989,1257,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0028,1.0000,1,10.000,2,0.01437,0.21000,0.77611,0.80376,1.00000,0.00079,0.05000,0.00000,0.00501,0.20483,0.20000
2.027,0,1.012,1271,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0001,1.0000,1,10.000,2,-0.01180,0.20000,0.77483,0.81630,1.00000,0.00080,-0.04762,0.00000,0.00501,0.20422,0.20000
2.029,0,1.021,1299,0.400,21.000,20.494,20.000,0.0,0.9080,20.000,0.0005,1.0000,1,10.000,2,0.01194,0.21000,0.77611,0.80429,1.00000,0.00079,0.05000,0.00000,0.00501,0.20494,0.20000
2.031,0,0.990,1286,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0017,1.0000,1,10.000,2,0.02203,0.20000,0.77848,0.78974,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20433,0.20000
2.033,0,0.979,1257,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0027,1.0000,1,10.000,2,-0.01078,0.21000,0.77730,0.79594,1.00000,0.00078,0.05000,0.00000,0.00501,0.20504,0.20000
2.035,0,1.004,1261,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0026,1.0000,1,10.000,2,-0.02257,0.20000,0.77483,0.81714,1.00000,0.00080,-0.04762,0.00000,0.00501,0.20441,0.20000
2.037,0,1.005,1268,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0023,1.0000,1,10.000,2,0.00478,0.21000,0.77534,0.81076,1.00000,0.00079,0.05000,0.00000,0.00501,0.20511,0.20000
2.039,0,1.001,1269,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0035,1.0000,1,10.000,2,0.00475,0.20000,0.77586,0.80968,1.00000,0.00079,-0.04762,0.00000,0.00501,0.20447,0.20000
