t_s,option,cwnd_mult,cwnd,avg_thr_mbps,avg_urtt_ms,srtt_ms,min_rtt_ms,loss_ratio,reward,kalman_rtt_ms,act_mu,act_sig,agent_id,fair_bw_mbps,active_flows,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1.720,0,1.001,1294,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0025,1.0000,0,10.000,2,-0.01148,0.21000,0.77789,0.79131,1.00000,0.00077,0.05000,0.00000,0.00501,0.20497,0.20000
1.723,0,0.987,1277,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0043,1.0000,0,10.000,2,0.00155,0.20000,0.77806,0.79287,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20435,0.20000
1.725,0,0.980,1250,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0017,1.0000,0,10.000,2,-0.01391,0.21000,0.77654,0.80162,1.00000,0.00078,0.05000,0.00000,0.00501,0.20505,0.20000
1.727,0,1.020,1274,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0022,1.0000,0,10.000,2,-0.02116,0.20000,0.77422,0.82178,1.00000,0.00080,-0.04762,0.00000,0.00501,0.20442,0.20000
1.729,0,1.012,1291,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0020,1.0000,0,10.000,2,0.02082,0.21000,0.77645,0.80255,1.00000,0.00078,0.05000,0.00000,0.00501,0.20512,0.20000
1.732,0,1.016,1314,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0032,1.0000,0,10.000,2,0.01333,0.20000,0.77789,0.79469,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20448,0.20000
1.734,0,1.025,1348,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0030,1.0000,0,10.000,2,0.01780,0.20000,0.77981,0.77835,1.00000,0.00076,0.00000,0.00000,0.00501,0.20392,0.20000
1.736,0,0.982,1324,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0025,1.0000,0,10.000,2,0.02510,0.21000,0.78249,0.75722,1.00000,0.00074,0.05000,0.00000,0.00501,0.20468,0.20000
1.738,0,0.981,1298,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0058,0.9993,0,10.000,2,-0.01855,0.20000,0.78046,0.77441,1.00000,0.00076,-0.04762,0.00000,0.00501,0.20409,0.20000
1.740,0,0.988,1282,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0034,0.9987,0,10.000,2,-0.01890,0.21000,0.77839,0.78707,1.00000,0.00077,0.05000,0.00000,0.00501,0.20483,0.20000
1.742,0,1.008,1293,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0025,0.9964,0,10.000,2,-0.01233,0.20000,0.77705,0.79977,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20423,0.20000
1.744,0,0.996,1288,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0049,0.9976,0,10.000,2,0.00936,0.21000,0.77806,0.79002,1.00000,0.00077,0.05000,0.00000,0.00501,0.20495,0.20000
1.746,0,0.999,1287,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0023,1.0000,0,10.000,2,-0.00464,0.20000,0.77755,0.79650,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20433,0.20000
1.749,0,1.007,1296,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0034,1.0000,0,10.000,2,-0.00155,0.21000,0.77739,0.79533,1.00000,0.00078,0.05000,0.00000,0.00501,0.20504,0.20000
1.751,0,1.014,1315,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0053,1.0000,0,10.000,2,0.00778,0.20000,0.77823,0.79193,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20441,0.20000
1.753,0,1.017,1339,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.01543,0.21000,0.77989,0.77750,1.00000,0.00076,0.05000,0.00000,0.00501,0.20511,0.20000
1.755,0,0.985,1320,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0015,1.0000,0,10.000,2,0.01824,0.20000,0.78185,0.76619,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20447,0.20000
1.757,0,0.994,1311,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0023,1.0000,0,10.000,2,-0.01567,0.20000,0.78014,0.77596,1.00000,0.00076,0.00000,0.00000,0.00501,0.20391,0.20000
1.759,0,0.977,1280,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0028,1.0000,0,10.000,2,-0.00682,0.21000,0.77939,0.77916,1.00000,0.00076,0.05000,0.00000,0.00501,0.20467,0.20000
1.761,0,0.976,1248,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0036,1.0000,0,10.000,2,-0.02290,0.20000,0.77688,0.80040,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20409,0.20000
1.763,0,1.017,1269,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0040,0.9999,0,10.000,2,-0.02500,0.21000,0.77413,0.81858,1.00000,0.00080,0.05000,0.00000,0.00501,0.20483,0.20000
1.765,0,1.015,1290,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0033,1.0000,0,10.000,2,0.01763,0.20000,0.77603,0.80731,1.00000,0.00079,-0.04762,0.00000,0.00501,0.20422,0.20000
1.767,0,0.992,1280,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0039,1.0000,0,10.000,2,0.01575,0.21000,0.77772,0.79245,1.00000,0.00078,0.05000,0.00000,0.00501,0.20495,0.20000
1.769,0,0.979,1253,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0028,1.0000,0,10.000,2,-0.00775,0.20000,0.77688,0.80147,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20433,0.20000
1.771,0,0.988,1236,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0037,1.0000,0,10.000,2,-0.02187,0.21000,0.77448,0.81692,1.00000,0.00080,0.05000,0.00000,0.00501,0.20504,0.20000
1.773,0,0.982,1213,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0038,1.0000,0,10.000,2,-0.01358,0.20000,0.77300,0.83104,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20441,0.20000
1.775,0,1.021,1238,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0035,1.0000,0,10.000,2,-0.01862,0.21000,0.77096,0.84421,1.00000,0.00083,0.05000,0.00000,0.00501,0.20511,0.20000
1.777,0,1.003,1244,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0052,0.9992,0,10.000,2,0.02228,0.20000,0.77335,0.82864,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20447,0.20000
1.779,0,1.013,1260,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0025,1.0000,0,10.000,2,0.00404,0.20000,0.77378,0.82274,1.00000,0.00080,0.00000,0.00000,0.00501,0.20391,0.20000
1.781,0,0.979,1233,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0028,1.0000,0,10.000,2,0.01286,0.21000,0.77517,0.81007,1.00000,0.00079,0.05000,0.00000,0.00501,0.20467,0.20000
1.783,0,0.983,1211,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0037,0.9986,0,10.000,2,-0.02222,0.20000,0.77273,0.83157,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20409,0.20000
1.785,0,0.986,1193,0.000,0.000,20.409,20.000,0.0,0.0000,20.000,0.0009,1.0000,0,10.000,2,-0.01705,0.00000,0.77087,0.00000,1.00000,0.00083,-1.00000,0.00000,0.00000,0.20409,0.20000
1.787,0,1.020,1218,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0007,1.0000,0,10.000,2,-0.01486,0.21000,0.76924,0.85631,1.00000,0.00084,0.05000,0.00000,0.00501,0.20483,0.20000
1.789,0,0.991,1207,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0025,1.0000,0,10.000,2,0.02179,0.20000,0.77158,0.84108,1.00000,0.00082,-0.04762,0.00000,0.00501,0.20422,0.20000
1.791,0,1.023,1236,0.400,21.000,20.494,20.000,0.0,0.9080,20.000,0.0022,1.0000,0,10.000,2,-0.00984,0.21000,0.77051,0.84694,1.00000,0.00083,0.05000,0.00000,0.00501,0.20494,0.20000
1.793,0,1.017,1257,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0016,1.0000,0,10.000,2,0.02403,0.20000,0.77308,0.82999,1.00000,0.00081,-0.04762,0.00000,0.00501,0.20433,0.20000
1.794,0,1.000,1256,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,-0.0006,1.0000,0,10.000,2,0.01699,0.21000,0.77491,0.81367,1.00000,0.00080,0.05000,0.00000,0.00501,0.20504,0.20000
1.796,0,1.013,1271,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0011,1.0000,0,10.000,2,-0.00159,0.20000,0.77474,0.81779,1.00000,0.00080,-0.04762,0.00000,0.00501,0.20441,0.20000
1.799,0,1.013,1290,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0005,1.0000,0,10.000,2,0.01355,0.21000,0.77620,0.80438,1.00000,0.00079,0.05000,0.00000,0.00501,0.20511,0.20000
1.801,0,0.994,1281,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0019,1.0000,0,10.000,2,0.01415,0.20000,0.77772,0.79587,1.00000,0.00078,-0.04762,0.00000,0.00501,0.20447,0.20000
1.803,0,1.019,1304,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0024,1.0000,0,10.000,2,-0.00775,0.21000,0.77688,0.79960,1.00000,0.00078,0.05000,0.00000,0.00501,0.20516,0.20000
1.806,0,1.012,1320,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,0.0030,1.0000,0,10.000,2,0.01875,0.20000,0.77889,0.78753,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20451,0.20000
1.808,0,1.024,1354,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0049,0.9979,0,10.000,2,0.01304,0.20000,0.78030,0.77496,1.00000,0.00076,0.00000,0.00000,0.00501,0.20395,0.20000
1.810,0,0.991,1342,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0041,0.9979,0,10.000,2,0.02574,0.21000,0.78306,0.75343,1.00000,0.00074,0.05000,0.00000,0.00501,0.20471,0.20000
1.812,0,0.994,1333,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0035,1.0000,0,10.000,2,-0.00959,0.20000,0.78201,0.76354,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20412,0.20000
1.813,0,1.019,1359,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0009,1.0000,0,10.000,2,-0.00671,0.21000,0.78128,0.76649,1.00000,0.00075,0.05000,0.00000,0.00501,0.20485,0.20000
1.815,0,1.020,1387,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0025,1.0000,0,10.000,2,0.02026,0.20000,0.78346,0.75398,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20425,0.20000
1.817,0,1.007,1398,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0051,1.0000,0,10.000,2,0.01985,0.21000,0.78559,0.73711,1.00000,0.00072,0.05000,0.00000,0.00501,0.20497,0.20000
1.819,0,0.978,1368,0.400,20.000,20.434,20.000,0.0,1.0011,20.000,0.0003,1.0000,0,10.000,2,0.00865,0.20000,0.78652,0.73336,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20434,0.20000
1.821,0,1.002,1371,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0055,0.9992,0,10.000,2,-0.02216,0.21000,0.78409,0.74771,1.00000,0.00073,0.05000,0.00000,0.00501,0.20505,0.20000
1.823,0,1.019,1398,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0011,1.0000,0,10.000,2,0.00292,0.20000,0.78441,0.74811,1.00000,0.00073,-0.04762,0.00000,0.00501,0.20442,0.20000
1.825,0,0.985,1377,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0034,1.0000,0,10.000,2,0.01895,0.21000,0.78645,0.73194,1.00000,0.00072,0.05000,0.00000,0.00501,0.20512,0.20000
1.827,0,0.979,1347,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0004,1.0000,0,10.000,2,-0.01502,0.20000,0.78480,0.74563,1.00000,0.00073,-0.04762,0.00000,0.00501,0.20448,0.20000
1.829,0,0.982,1321,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0016,1.0000,0,10.000,2,-0.02251,0.20000,0.78233,0.76043,1.00000,0.00074,0.00000,0.00000,0.00501,0.20392,0.20000
1.832,0,1.015,1340,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,-0.0006,1.0000,0,10.000,2,-0.01932,0.21000,0.78022,0.77328,1.00000,0.00076,0.05000,0.00000,0.00501,0.20468,0.20000
1.834,0,1.017,1365,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0025,1.0000,0,10.000,2,0.01591,0.20000,0.78193,0.76401,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20409,0.20000
1.836,0,0.976,1333,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0029,1.0000,0,10.000,2,0.01864,0.21000,0.78393,0.74789,1.00000,0.00073,0.05000,0.00000,0.00501,0.20483,0.20000
1.838,0,1.024,1365,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0046,0.9978,0,10.000,2,-0.02416,0.20000,0.78128,0.76917,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20423,0.20000
1.840,0,1.019,1392,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.02476,0.21000,0.78393,0.74838,1.00000,0.00073,0.05000,0.00000,0.00501,0.20495,0.20000
1.842,0,1.002,1395,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0032,1.0000,0,10.000,2,0.01903,0.20000,0.78598,0.73699,1.00000,0.00072,-0.04762,0.00000,0.00501,0.20433,0.20000
1.843,0,1.004,1402,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.00287,0.21000,0.78629,0.73266,1.00000,0.00072,0.05000,0.00000,0.00501,0.20504,0.20000
1.845,0,0.989,1388,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0039,1.0000,0,10.000,2,0.00501,0.20000,0.78683,0.73154,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20441,0.20000
1.847,0,0.997,1383,0.400,21.000,20.511,20.000,0.0,20.9080,20.000,0.0040,0.9987,0,10.000,2,-0.01140,0.21000,0.78559,0.73770,1.00000,0.00072,0.05000,0.00000,0.00501,0.20511,0.20000
1.851,0,0.980,1354,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0056,0.9982,0,10.000,2,-0.00360,0.20000,0.78520,0.74290,1.00000,0.00072,-0.04762,0.00000,0.00501,0.20447,0.20000
1.852,0,1.009,1367,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0009,1.0000,0,10.000,2,-0.02026,0.20000,0.78298,0.75590,1.00000,0.00074,0.00000,0.00000,0.00501,0.20391,0.20000
1.854,0,0.980,1340,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0027,1.0000,0,10.000,2,0.01034,0.21000,0.78409,0.74612,1.00000,0.00073,0.05000,0.00000,0.00501,0.20467,0.20000
1.856,0,0.995,1332,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0048,1.0000,0,10.000,2,-0.02120,0.20000,0.78177,0.76513,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20409,0.20000
1.858,0,0.981,1306,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0033,1.0000,0,10.000,2,-0.00523,0.21000,0.78120,0.76695,1.00000,0.00075,0.05000,0.00000,0.00501,0.20483,0.20000
1.860,0,0.980,1279,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0004,1.0000,0,10.000,2,-0.02027,0.20000,0.77898,0.78566,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20422,0.20000
1.862,0,1.013,1296,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0050,0.9982,0,10.000,2,-0.02069,0.21000,0.77671,0.79989,1.00000,0.00078,0.05000,0.00000,0.00501,0.20495,0.20000
1.864,0,0.979,1269,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0023,1.0000,0,10.000,2,0.01487,0.20000,0.77831,0.79096,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20433,0.20000
1.866,0,1.025,1301,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0014,0.9995,0,10.000,2,-0.02159,0.21000,0.77594,0.80597,1.00000,0.00079,0.05000,0.00000,0.00501,0.20504,0.20000
1.868,0,1.003,1306,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0044,0.9982,0,10.000,2,0.02522,0.20000,0.77864,0.78888,1.00000,0.00077,-0.04762,0.00000,0.00501,0.20441,0.20000
1.870,0,1.018,1331,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0019,1.0000,0,10.000,2,0.00461,0.21000,0.77914,0.78285,1.00000,0.00077,0.05000,0.00000,0.00501,0.20511,0.20000
1.873,0,1.024,1363,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0024,1.0000,0,10.000,2,0.01836,0.20000,0.78112,0.77136,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20447,0.20000
1.874,0,0.980,1335,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,-0.0009,1.0000,0,10.000,2,0.02404,0.21000,0.78370,0.75091,1.00000,0.00073,0.05000,0.00000,0.00501,0.20516,0.20000
1.877,0,0.981,1309,0.000,0.000,20.516,20.000,0.0,0.0000,20.000,0.0023,0.9998,0,10.000,2,-0.02054,0.00000,0.78144,0.00000,1.00000,0.00075,-1.00000,0.00000,0.00000,0.20516,0.20000
1.879,0,0.990,1294,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,0.0037,0.9980,0,10.000,2,-0.02022,0.20000,0.77923,0.78513,1.00000,0.00076,-0.04762,0.00000,0.00501,0.20451,0.20000
1.882,0,1.023,1323,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0011,1.0000,0,10.000,2,-0.01147,0.20000,0.77798,0.79174,1.00000,0.00077,0.00000,0.00000,0.00501,0.20395,0.20000
1.884,0,1.024,1355,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0025,1.0000,0,10.000,2,0.02320,0.21000,0.78046,0.77165,1.00000,0.00076,0.05000,0.00000,0.00501,0.20471,0.20000
1.886,0,0.992,1345,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0037,1.0000,0,10.000,2,0.02494,0.20000,0.78314,0.75566,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20412,0.20000
1.888,0,0.999,1343,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0020,1.0000,0,10.000,2,-0.00885,0.21000,0.78217,0.76022,1.00000,0.00074,0.05000,0.00000,0.00501,0.20485,0.20000
1.891,0,1.021,1371,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0031,1.0000,0,10.000,2,-0.00074,0.20000,0.78209,0.76352,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20425,0.20000
1.893,0,1.012,1389,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0042,1.0000,0,10.000,2,0.02159,0.21000,0.78441,0.74517,1.00000,0.00073,0.05000,0.00000,0.00501,0.20497,0.20000
1.894,0,0.998,1387,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0026,1.0000,0,10.000,2,0.01312,0.20000,0.78582,0.73811,1.00000,0.00072,-0.04762,0.00000,0.00501,0.20435,0.20000
1.896,0,0.980,1359,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0030,0.9980,0,10.000,2,-0.00216,0.21000,0.78559,0.73747,1.00000,0.00072,0.05000,0.00000,0.00501,0.20505,0.20000
1.898,0,1.024,1391,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0043,0.9987,0,10.000,2,-0.02091,0.20000,0.78330,0.75582,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20442,0.20000
1.900,0,1.016,1414,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0045,0.9987,0,10.000,2,0.02430,0.21000,0.78590,0.73562,1.00000,0.00072,0.05000,0.00000,0.00501,0.20512,0.20000
1.903,0,1.010,1428,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0047,0.9980,0,10.000,2,0.01653,0.20000,0.78768,0.72612,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20448,0.20000
1.905,0,1.015,1451,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,-0.0003,0.9994,0,10.000,2,0.01061,0.20000,0.78883,0.71626,1.00000,0.00070,0.00000,0.00000,0.00501,0.20392,0.20000
1.907,0,0.995,1444,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.01610,0.21000,0.79056,0.70298,1.00000,0.00069,0.05000,0.00000,0.00501,0.20468,0.20000
1.909,0,1.021,1475,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0012,1.0000,0,10.000,2,-0.00551,0.20000,0.78996,0.70951,1.00000,0.00069,-0.04762,0.00000,0.00501,0.20409,0.20000
1.911,0,0.990,1460,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0022,1.0000,0,10.000,2,0.02216,0.21000,0.79234,0.69215,1.00000,0.00068,0.05000,0.00000,0.00501,0.20483,0.20000
1.914,0,0.992,1449,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0026,1.0000,0,10.000,2,-0.01084,0.20000,0.79115,0.70227,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20423,0.20000
1.916,0,1.015,1472,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0016,0.9992,0,10.000,2,-0.00753,0.21000,0.79033,0.70551,1.00000,0.00069,0.05000,0.00000,0.00501,0.20495,0.20000
1.918,0,0.982,1446,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0015,1.0000,0,10.000,2,0.01656,0.20000,0.79212,0.69647,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20433,0.20000
1.919,0,1.001,1448,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0012,1.0000,0,10.000,2,-0.01901,0.21000,0.79003,0.70782,1.00000,0.00069,0.05000,0.00000,0.00501,0.20504,0.20000
1.921,0,1.014,1470,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0017,1.0000,0,10.000,2,0.00277,0.20000,0.79033,0.70831,1.00000,0.00069,-0.04762,0.00000,0.00501,0.20441,0.20000
1.923,0,0.985,1448,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0023,1.0000,0,10.000,2,0.01449,0.21000,0.79189,0.69605,1.00000,0.00068,0.05000,0.00000,0.00501,0.20511,0.20000
1.925,0,0.988,1430,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0057,0.9986,0,10.000,2,-0.01497,0.20000,0.79026,0.70904,1.00000,0.00069,-0.04762,0.00000,0.00501,0.20447,0.20000
1.927,0,1.018,1455,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0021,1.0000,0,10.000,2,-0.01312,0.20000,0.78883,0.71623,1.00000,0.00070,0.00000,0.00000,0.00501,0.20391,0.20000
1.930,0,0.981,1427,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0052,0.9989,0,10.000,2,0.01819,0.21000,0.79078,0.70151,1.00000,0.00069,0.05000,0.00000,0.00501,0.20467,0.20000
1.932,0,1.006,1436,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0058,0.9987,0,10.000,2,-0.01993,0.20000,0.78860,0.71845,1.00000,0.00070,-0.04762,0.00000,0.00501,0.20409,0.20000
1.933,0,0.979,1407,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0001,1.0000,0,10.000,2,0.00771,0.21000,0.78943,0.71091,1.00000,0.00070,0.05000,0.00000,0.00501,0.20483,0.20000
1.935,0,1.005,1415,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0050,0.9997,0,10.000,2,-0.02088,0.20000,0.78714,0.72870,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20422,0.20000
1.938,0,0.994,1408,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0034,1.0000,0,10.000,2,0.00640,0.21000,0.78783,0.72194,1.00000,0.00071,0.05000,0.00000,0.00501,0.20495,0.20000
1.939,0,1.012,1425,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0024,1.0000,0,10.000,2,-0.00636,0.20000,0.78714,0.72912,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20433,0.20000
1.941,0,0.995,1419,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0040,1.0000,0,10.000,2,0.01350,0.21000,0.78860,0.71724,1.00000,0.00070,0.05000,0.00000,0.00501,0.20504,0.20000
1.943,0,0.986,1399,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0046,0.9983,0,10.000,2,-0.00491,0.20000,0.78806,0.72328,1.00000,0.00070,-0.04762,0.00000,0.00501,0.20441,0.20000
1.945,0,1.006,1408,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0022,1.0000,0,10.000,2,-0.01409,0.21000,0.78652,0.73137,1.00000,0.00071,0.05000,0.00000,0.00501,0.20511,0.20000
1.947,0,0.979,1378,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0011,1.0000,0,10.000,2,0.00715,0.20000,0.78730,0.72866,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20447,0.20000
1.949,0,0.984,1355,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0029,1.0000,0,10.000,2,-0.02200,0.21000,0.78488,0.74273,1.00000,0.00073,0.05000,0.00000,0.00501,0.20516,0.20000
1.951,0,1.001,1357,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,0.0002,1.0000,0,10.000,2,-0.01669,0.20000,0.78306,0.75789,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20451,0.20000
1.953,0,0.984,1336,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0019,1.0000,0,10.000,2,0.00221,0.20000,0.78330,0.75384,1.00000,0.00074,0.00000,0.00000,0.00501,0.20395,0.20000
1.955,0,1.003,1339,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0000,1.0000,0,10.000,2,-0.01694,0.21000,0.78144,0.76471,1.00000,0.00075,0.05000,0.00000,0.00501,0.20471,0.20000
1.957,0,1.021,1369,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0010,1.0000,0,10.000,2,0.00375,0.20000,0.78185,0.76469,1.00000,0.00075,-0.04762,0.00000,0.00501,0.20412,0.20000
1.960,0,1.024,1402,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,-0.0008,1.0000,0,10.000,2,0.02164,0.21000,0.78417,0.74634,1.00000,0.00073,0.05000,0.00000,0.00501,0.20485,0.20000
1.962,0,1.001,1404,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0042,0.9991,0,10.000,2,0.02484,0.20000,0.78683,0.73087,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20425,0.20000
1.963,0,1.025,1440,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0046,0.9976,0,10.000,2,0.00143,0.21000,0.78699,0.72767,1.00000,0.00071,0.05000,0.00000,0.00501,0.20497,0.20000
