buffer_ahead_s,corrupted_frames,dropped_frames,duration_s,ended,epoch_ms,media_time_s,network_state,paused,perf_ms,playback_rate,ready_state,seeking,total_frames
6.115386000000001,0,0,8607.359999999766,False,1784061273518,20.911613,2,False,26355.799999713898,1,4,False,506
5.869993999999998,0,0,8607.359999999766,False,1784061273763.4,21.157005,2,False,26601.199999809265,1,4,False,512
5.6200459999999985,0,0,8607.359999999766,False,1784061274013.3,21.406953,2,False,26851.099999904633,1,4,False,518
5.370032999999999,0,0,8607.359999999766,False,1784061274263.4,21.656966,2,False,27101.199999809265,1,4,False,524
5.120045000000001,0,0,8607.359999999766,False,1784061274513.3,21.906954,2,False,27351.099999904633,1,4,False,530
4.870028000000001,0,0,8607.359999999766,False,1784061274763.4,22.156971,2,False,27601.199999809265,1,4,False,536
4.620073000000001,0,0,8607.359999999766,False,1784061275013.3,22.406926,2,False,27851.099999904633,1,4,False,542
4.37003,0,0,8607.359999999766,False,1784061275263.4,22.656969,2,False,28101.199999809265,1,4,False,548
4.120055000000001,0,0,8607.359999999766,False,1784061275513.4,22.906944,2,False,28351.199999809265,1,4,False,554
3.8700539999999997,0,0,8607.359999999766,False,1784061275763.4,23.156945,2,False,28601.199999809265,1,4,False,560
3.610658000000001,0,0,8607.359999999766,False,1784061276022.8,23.416341,2,False,28860.599999904633,1,4,False,566
6.372980000000002,0,0,8607.359999999766,False,1784061276263.4,23.657019,2,False,29101.199999809265,1,4,False,572
6.123041000000001,0,0,8607.359999999766,False,1784061276513.4,23.906958,2,False,29351.099999904633,1,4,False,578
5.872987999999999,0,0,8607.359999999766,False,1784061276763.4,24.157011,2,False,29601.199999809265,1,4,False,584
5.623062000000001,0,0,8607.359999999766,False,1784061277013.3,24.406937,2,False,29851.099999904633,1,4,False,590
5.373052999999999,0,0,8607.359999999766,False,1784061277263.3,24.656946,2,False,30101.099999904633,1,4,False,596
5.123018999999999,0,0,8607.359999999766,False,1784061277513.4,24.90698,2,False,30351.199999809265,1,4,False,602
4.873048000000001,0,0,8607.359999999766,False,1784061277763.4,25.156951,2,False,30601.199999809265,1,4,False,608
4.623063999999999,0,0,8607.359999999766,False,1784061278013.4,25.406935,2,False,30851.199999809265,1,4,False,614
4.373065,0,0,8607.359999999766,False,1784061278263.4,25.656934,2,False,31101.199999809265,1,4,False,620
4.123061,0,0,8607.359999999766,False,1784061278513.4,25.906938,2,False,31351.199999809265,1,4,False,626
3.873059999999999,0,0,8607.359999999766,False,1784061278763.4,26.156939,2,False,31601.199999809265,1,4,False,632
3.6231229999999996,0,0,8607.359999999766,False,1784061279013.3,26.406876,2,False,31851.099999904633,1,4,False,638
6.376012999999997,0,0,8607.359999999766,False,1784061279263.4,26.656986,2,False,32101.199999809265,1,4,False,644
6.126091999999996,0,0,8607.359999999766,False,1784061279513.4,26.906907,2,False,32351.199999809265,1,4,False,650
5.876054999999997,0,0,8607.359999999766,False,1784061279763.4,27.156944,2,False,32601.199999809265,1,4,False,656
5.624418999999996,0,0,8607.359999999766,False,1784061280015,27.40858,2,False,32852.7999997139,1,4,False,662
5.376049999999996,0,0,8607.359999999766,False,1784061280263.4,27.656949,2,False,33101.199999809265,1,4,False,668
5.126096999999998,0,0,8607.359999999766,False,1784061280513.4,27.906902,2,False,33351.199999809265,1,4,False,674
4.876090999999995,0,0,8607.359999999766,False,1784061280763.3,28.156908,2,False,33601.09999990463,1,4,False,680
4.626045999999995,0,0,8607.359999999766,False,1784061281013.4,28.406953,2,False,33851.199999809265,1,4,False,686
4.376084999999996,0,0,8607.359999999766,False,1784061281263.4,28.656914,2,False,34101.199999809265,1,4,False,691
4.1261069999999975,0,0,8607.359999999766,False,1784061281513.4,28.906892,2,False,34351.199999809265,1,4,False,697
6.8790599999999955,0,0,8607.359999999766,False,1784061281763.5,29.156939,2,False,34601.2999997139,1,4,False,703
6.629139999999996,0,0,8607.359999999766,False,1784061282013.4,29.406859,2,False,34851.199999809265,1,4,False,709
6.379089999999998,0,0,8607.359999999766,False,1784061282263.4,29.656909,2,False,35101.199999809265,1,4,False,715
6.129106999999998,0,0,8607.359999999766,False,1784061282513.4,29.906892,2,False,35351.09999990463,1,4,False,721
5.879104999999996,0,0,8607.359999999766,False,1784061282763.4,30.156894,2,False,35601.199999809265,1,4,False,727
5.629094999999996,0,0,8607.359999999766,False,1784061283013.4,30.406904,2,False,35851.199999809265,1,4,False,733
